profile,dataset_position,sample_index,scan_index,slice_index,change_extent,original_accel_dims,sampling_mode,requested_r,effective_r,phase_encode_dim,input_samples,sampled_samples,center_samples,mask_seed,method,runtime_seconds,shared_prior_fit_seconds,amortized_runtime_seconds,stage1_iterations,stage2_iterations,psnr,ssim,nmse,change_cosine,change_gain,mi_prior_ref,mi_prior_recon,mi_prior_delta,laps_psnr,laps_ssim,laps_gain,magnitude_mae,magnitude_rmse,magnitude_nrmse,magnitude_error_max,relative_data_error
quick,173,173,1,67,1,1,1D,6.0,5.722222222222222,1,115,36,16,1203347748,Ours: magnitude-phase residual,6.287537016905844,3.881036536069587,7.581215862262373,100.0,200.0,20.160914633384202,0.5854643757447234,0.2804911434650421,0.6899743045903105,0.7320930916929759,0.5313138030915336,0.3939097076736238,-0.13740409541790982,18.761411666870117,0.5644282102584839,1.0386721513568369,0.053184066203442966,0.09816383667574727,0.5296141356896606,2.697061777114868,0.3046320676803589
quick,173,173,1,67,1,1,1D,6.0,5.722222222222222,1,115,36,16,1203347748,Current-only complex INR,3.788125806953758,0.0,3.788125806953758,,200.0,18.234745314274235,0.5348532572844558,0.4370550215244293,0.585446948355424,0.6670976638700833,0.5313138030915336,0.16902767525399937,-0.3622861278375343,18.33089828491211,0.5418672561645508,0.8828735177907732,0.07017248270112791,0.1225349537369813,0.6611013364274648,2.697061777114868,0.2196727991104126
quick,173,173,1,67,1,1,1D,6.0,5.722222222222222,1,115,36,16,1203347748,LAPS-NeRP (released),4.060841733124107,0.0,4.060841733124107,25.0,25.0,19.729372306930934,0.5878366891305412,0.30979427695274353,0.695523217428022,0.8061243015926066,0.5313138030915336,0.41489753077999747,-0.11641627231153617,18.237672805786133,0.5653889179229736,1.875572438009183,0.04697103872278869,0.10316411121841025,0.5565916476717055,2.697061777114868,0.5203392505645752
quick,173,173,1,67,1,1,1D,6.0,5.722222222222222,1,115,36,16,1203347748,LAPS-NeRP (+scale output),4.060841733124107,0.0,4.060841733124107,25.0,25.0,20.663122471390597,0.6013784665401156,0.24986092746257782,0.6987480527128365,0.6677753555147454,0.5313138030915336,0.43152200624277265,-0.099791796848761,18.26890754699707,0.5660775303840637,1.2289495556013967,0.047062522693901494,0.09264908466327938,0.4998609116966586,2.697061777114868,0.3988085985183716
quick,173,173,1,67,1,1,1D,9.0,8.583333333333334,1,115,24,16,1844513862,Registered prior,0.0,0.0,0.0,,,18.87126213321747,0.6418865634556187,0.3774717152118683,0.3346329678015404,0.12935469045959352,0.5313138030915336,3.941137734974931,3.4098239318833974,17.866256713867188,0.6079026460647583,0.9605391731255237,0.05694874470937845,0.1138765102379079,0.6143872487810469,2.697061777114868,1.3563822507858276
quick,173,173,1,67,1,1,1D,9.0,8.583333333333334,1,115,24,16,1844513862,Zero-filled,0.0,0.0,0.0,,,20.854302273832648,0.6296488907540568,0.23910045623779297,0.7181160410876638,0.6876246355608385,0.5313138030915336,0.39258611050805015,-0.1387276925834835,18.564048767089844,0.596646785736084,1.1919660745467964,0.04668432199427037,0.09063212088961042,0.48897897633346005,2.697061777114868,0.22594037652015686
quick,173,173,1,67,1,1,1D,9.0,8.583333333333334,1,115,24,16,1844513862,CG-SENSE,0.04202513210475445,0.0,0.04202513210475445,15.0,,20.305472713379466,0.592442558380944,0.2713084816932678,0.7197381610045788,0.7111897852333513,0.5313138030915336,0.308956874457504,-0.22235692863402962,18.847904205322266,0.5746442079544067,1.0485158761744897,0.05327326012553752,0.09654362922310998,0.5208727824711546,2.697061777114868,0.18675273656845093
quick,173,173,1,67,1,1,1D,9.0,8.583333333333334,1,115,24,16,1844513862,Ours: magnitude-phase residual,6.281377306906506,3.881036536069587,7.575056152263035,100.0,200.0,17.926544564051532,0.555462994550379,0.4691980183124542,0.5857229724427988,0.7203595644481333,0.5313138030915336,0.3211078693037632,-0.21020593378777042,17.413755416870117,0.5445521473884583,0.8912033035089756,0.06595822802978173,0.12696091038935153,0.6849802849937051,2.697061777114868,0.2261231243610382
quick,173,173,1,67,1,1,1D,9.0,8.583333333333334,1,115,24,16,1844513862,Current-only complex INR,3.8181558831129223,0.0,3.8181558831129223,,200.0,16.55161204598849,0.4775621814656457,0.6439459323883057,0.45088822682528107,0.5486099101119145,0.5313138030915336,0.11077774506896201,-0.42053605802257166,17.008764266967773,0.486828476190567,0.7895866628854219,0.08595464483133203,0.14873619046020245,0.8024624100273658,2.697061777114868,0.18744978308677673
quick,173,173,1,67,1,1,1D,9.0,8.583333333333334,1,115,24,16,1844513862,LAPS-NeRP (released),4.09462658315897,0.0,4.09462658315897,25.0,25.0,19.876512003957945,0.5837187897532169,0.29947420954704285,0.6957834248483663,0.7862183838703662,0.5313138030915336,0.3804083105171855,-0.15090549257434815,18.07518768310547,0.5581582188606262,1.7573675811367124,0.04658905975724099,0.10143122166989335,0.5472423513161142,2.697061777114868,0.46222829818725586
quick,173,173,1,67,1,1,1D,9.0,8.583333333333334,1,115,24,16,1844513862,LAPS-NeRP (+scale output),4.09462658315897,0.0,4.09462658315897,25.0,25.0,20.35248191976803,0.5914127662163825,0.2683875858783722,0.6766921239447897,0.6462711127226036,0.5313138030915336,0.3957951274608907,-0.13551867563064296,18.07059097290039,0.5581457614898682,1.1794728773060303,0.04955840079309821,0.09602253350834465,0.5180613636642611,2.697061777114868,0.33037570118904114
