profile,dataset_position,sample_index,scan_index,slice_index,change_extent,original_accel_dims,sampling_mode,requested_r,effective_r,phase_encode_dim,input_samples,sampled_samples,center_samples,mask_seed,method,runtime_seconds,shared_prior_fit_seconds,amortized_runtime_seconds,stage1_iterations,stage2_iterations,psnr,ssim,nmse,change_cosine,change_gain,mi_prior_ref,mi_prior_recon,mi_prior_delta,laps_psnr,laps_ssim,laps_gain,magnitude_mae,magnitude_rmse,magnitude_nrmse,magnitude_error_max,relative_data_error
paper,106,106,1,0,1,1,1D,5.0,4.790697674418604,1,115,43,16,652102320,LAPS-NeRP (released),106.4618506450206,0.0,106.4618506450206,991.0,307.0,24.863769181990754,0.7637929193561314,0.1578541100025177,0.8459690860637173,0.7161285152562296,0.48374217390817403,0.5263664664403573,0.042624292532183305,21.969478607177734,0.7176733613014221,1.3483618332024743,0.027527047575297874,0.0571227160182142,0.3973085674731223,0.9805520176887512,0.3645402491092682
paper,106,106,1,0,1,1,1D,5.0,4.790697674418604,1,115,43,16,652102320,LAPS-NeRP (+scale output),106.4618506450206,0.0,106.4618506450206,991.0,307.0,20.73730339244907,0.7341381414891583,0.4082276523113251,0.6098727375968698,0.5571737065504735,0.48374217390817403,0.530389464016056,0.04664729010788199,21.987384796142578,0.7177913188934326,1.048009953369753,0.04492862789413219,0.09186120504061787,0.6389269685531953,0.9805520176887512,0.29513606429100037
paper,106,106,1,0,1,1,1D,6.0,5.722222222222222,1,115,36,16,1114618622,Registered prior,0.0,0.0,0.0,,,19.54519046362797,0.7019967687514331,0.5371725559234619,0.14977251880879833,0.023527274642022106,0.48374217390817403,4.228668538171621,3.744926364263447,17.643131256103516,0.651246190071106,1.0474774390918915,0.0458628911516664,0.10537504784452593,0.7329204951174023,1.0618517845869064,1.2119146585464478
paper,106,106,1,0,1,1,1D,6.0,5.722222222222222,1,115,36,16,1114618622,Zero-filled,0.0,0.0,0.0,,,22.46244930096969,0.734272702239859,0.274402379989624,0.7523610684978335,0.7149725472325396,0.48374217390817403,0.39118364357299834,-0.09255853033517569,19.408044815063477,0.6824552416801453,1.272126815685674,0.035660403363110584,0.07531384903711914,0.5238342914626745,0.9805520176887512,0.3378364145755768
paper,106,106,1,0,1,1,1D,6.0,5.722222222222222,1,115,36,16,1114618622,CG-SENSE,0.041371254017576575,0.0,0.041371254017576575,15.0,,20.6513097485832,0.7102447263963982,0.4163914918899536,0.6883427541500752,0.7205098664004562,0.48374217390817403,0.32807164873674666,-0.15567052517142738,21.50421142578125,0.7028672695159912,1.048417166761808,0.046150389918644265,0.09277518305172548,0.6452840068666276,0.9805520176887512,0.2758360207080841
paper,106,106,1,0,1,1,1D,6.0,5.722222222222222,1,115,36,16,1114618622,Ours: magnitude-phase residual,92.56337907304987,55.62172085093334,103.68772324323655,1000.0,3000.0,19.058242492980668,0.6999367836459361,0.6009087562561035,0.40442641068651325,0.34256319428449916,0.48374217390817403,1.366297514759422,0.8825553408512481,20.229389190673828,0.6872091889381409,0.9604578966844092,0.050236844883857705,0.1114513114032718,0.7751830438614901,1.1063113063573837,0.287410706281662
paper,106,106,1,0,1,1,1D,6.0,5.722222222222222,1,115,36,16,1114618622,LAPS-NeRP (released),106.74681355291978,0.0,106.74681355291978,1000.0,301.0,24.82480522281859,0.7581596056621555,0.15927670896053314,0.8459396051672335,0.7176939102903446,0.48374217390817403,0.5212286778607714,0.037486503952597394,21.60369300842285,0.7101280689239502,1.371869255530335,0.027529172461614553,0.05737953793368457,0.3990948541633192,0.9805520176887512,0.37540537118911743
paper,106,106,1,0,1,1,1D,6.0,5.722222222222222,1,115,36,16,1114618622,LAPS-NeRP (+scale output),106.74681355291978,0.0,106.74681355291978,1000.0,301.0,20.147322496944046,0.7231735561427146,0.4676280617713928,0.564397275818564,0.5279816793855588,0.48374217390817403,0.5233446339362342,0.03960246002806017,21.62476921081543,0.7101423740386963,1.0158260731265427,0.04814015667559377,0.09831758066594844,0.6838333303226627,0.9805520176887512,0.27827346324920654
paper,106,106,1,0,1,1,1D,7.0,6.645161290322581,1,115,31,16,1419719299,Registered prior,0.0,0.0,0.0,,,19.54519046362797,0.7019967687514331,0.5371725559234619,0.14977251880879833,0.023527274642022106,0.48374217390817403,4.228668538171621,3.744926364263447,17.643131256103516,0.651246190071106,1.0474774390918915,0.0458628911516664,0.10537504784452593,0.7329204951174023,1.0618517845869064,1.2226293087005615
paper,106,106,1,0,1,1,1D,7.0,6.645161290322581,1,115,31,16,1419719299,Zero-filled,0.0,0.0,0.0,,,22.142033146557225,0.7194072179886634,0.29541289806365967,0.7357744198682517,0.7079091495805077,0.48374217390817403,0.38257198818062155,-0.10117018572755249,18.983165740966797,0.6676952242851257,1.2678874940640064,0.03640203448098176,0.07814400222351585,0.5435190016199825,0.9805520176887512,0.3041943907737732
